1.097656 0.509468 -2.250000 
1.101562 0.504604 -2.250000 
1.105469 0.503097 -2.250000 
1.109375 0.499883 -2.250000 
1.113281 0.500651 -2.250000 
1.117188 0.504917 -2.250000 
1.121094 0.501419 -2.250000 
1.125000 0.502130 -2.250000 
1.128906 0.498290 -2.250000 
1.132812 0.504178 -2.250000 
1.136719 0.506510 -2.250000 
1.140625 0.506112 -2.250000 
1.144531 0.503979 -2.250000 
1.148438 0.505202 -2.250000 
1.152344 0.492999 -2.250000 
1.156250 0.509042 -2.250000 
1.160156 0.495076 -2.250000 
1.164062 0.502386 -2.250000 
1.167969 0.500565 -2.250000 
1.171875 0.500053 -2.250000 
1.175781 0.501362 -2.250000 
1.179688 0.506482 -2.250000 
1.183594 0.507221 -2.250000 
1.187500 0.498859 -2.250000 
1.191406 0.505316 -2.250000 
1.195312 0.502812 -2.250000 
1.199219 0.506567 -2.250000 
1.203125 0.496441 -2.250000 
1.207031 0.499484 -2.250000 
1.210938 0.513479 -2.250000 
1.214844 0.502898 -2.250000 
1.218750 0.498972 -2.250000 
1.222656 0.497550 -2.250000 
1.226562 0.501703 -2.250000 
1.230469 0.502300 -2.250000 
1.234375 0.505742 -2.250000 
1.238281 0.500395 -2.250000 
1.242188 0.501561 -2.250000 
1.246094 0.504121 -2.250000 
1.250000 0.495474 -2.250000 
1.253906 0.505287 -2.250000 
1.257812 0.502215 -2.250000 
1.261719 0.493881 -2.250000 
1.265625 0.500594 -2.250000 
1.269531 0.505344 -2.250000 
1.273438 0.505401 -2.250000 
1.277344 0.505429 -2.250000 
1.281250 0.507164 -2.250000 
1.285156 0.508132 -2.250000 
1.289062 0.502955 -2.250000 
1.292969 0.498290 -2.250000 
1.296875 0.502016 -2.250000 
1.300781 0.504320 -2.250000 
1.304688 0.506596 -2.250000 
1.308594 0.505714 -2.250000 
1.312500 0.501675 -2.250000 
1.316406 0.505600 -2.250000 
1.320312 0.503922 -2.250000 
1.324219 0.512000 -2.250000 
1.328125 0.507364 -2.250000 
1.332031 0.506453 -2.250000 
1.335938 0.509326 -2.250000 
1.339844 0.504860 -2.250000 
1.343750 0.504548 -2.250000 
1.347656 0.500708 -2.250000 
1.351562 0.499598 -2.250000 
1.355469 0.499342 -2.250000 
1.359375 0.505828 -2.250000 
1.363281 0.497124 -2.250000 
1.367188 0.501618 -2.250000 
1.371094 0.501732 -2.250000 
1.375000 0.504007 -2.250000 
1.378906 0.502812 -2.250000 
1.382812 0.491463 -2.250000 
1.386719 0.508530 -2.250000 
1.390625 0.502414 -2.250000 
1.394531 0.501305 -2.250000 
1.398438 0.504519 -2.250000 
1.402344 0.497237 -2.250000 
1.406250 0.497778 -2.250000 
1.410156 0.500850 -2.250000 
1.414062 0.506254 -2.250000 
1.417969 0.502528 -2.250000 
1.421875 0.501675 -2.250000 
1.425781 0.505287 -2.250000 
1.429688 0.500736 -2.250000 
1.433594 0.499996 -2.250000 
1.437500 0.502841 -2.250000 
1.441406 0.505828 -2.250000 
1.445312 0.499598 -2.250000 
1.449219 0.506140 -2.250000 
1.453125 0.498631 -2.250000 
1.457031 0.501049 -2.250000 
1.460938 0.507620 -2.250000 
1.464844 0.502386 -2.250000 
1.468750 0.501732 -2.250000 
1.472656 0.503410 -2.250000 
1.476562 0.498773 -2.250000 
1.480469 0.498944 -2.250000 
1.484375 0.504974 -2.250000 
1.488281 0.494649 -2.250000 
1.492188 0.498916 -2.250000 
1.496094 0.504149 -2.250000 
1.500000 0.503580 -2.250000 
1.503906 0.510692 -2.250000 
1.507812 0.497550 -2.250000 
1.511719 0.498745 -2.250000 
1.515625 0.501419 -2.250000 
1.519531 0.499143 -2.250000 
1.523438 0.501220 -2.250000 
1.527344 0.497067 -2.250000 
1.531250 0.504604 -2.250000 
1.535156 0.499996 -2.250000 
1.539062 0.506596 -2.250000 
1.542969 0.506795 -2.250000 
1.546875 0.507250 -2.250000 
1.550781 0.498745 -2.250000 
1.554688 0.512000 -2.250000 
1.558594 0.503922 -2.250000 
1.562500 0.505316 -2.250000 
1.566406 0.510208 -2.250000 
1.570312 0.500992 -2.250000 
1.574219 0.508188 -2.250000 
1.578125 0.500252 -2.250000 
1.582031 0.505685 -2.250000 
1.585938 0.499712 -2.250000 
1.589844 0.505116 -2.250000 
1.593750 0.501390 -2.250000 
1.597656 0.507676 -2.250000 
1.601562 0.496469 -2.250000 
1.605469 0.503609 -2.250000 
1.609375 0.509639 -2.250000 
1.613281 0.500793 -2.250000 
1.617188 0.498176 -2.250000 
1.621094 0.500651 -2.250000 
1.625000 0.504917 -2.250000 
1.628906 0.505060 -2.250000 
1.632812 0.505600 -2.250000 
1.636719 0.501902 -2.250000 
1.640625 0.506965 -2.250000 
1.644531 0.505828 -2.250000 
1.648438 0.507705 -2.250000 
1.652344 0.500935 -2.250000 
1.656250 0.501333 -2.250000 
1.660156 0.498091 -2.250000 
1.664062 0.508046 -2.250000 
1.667969 0.502414 -2.250000 
1.671875 0.505572 -2.250000 
1.675781 0.500537 -2.250000 
1.679688 0.505458 -2.250000 
1.683594 0.505515 -2.250000 
1.687500 0.497692 -2.250000 
1.691406 0.503694 -2.250000 
1.695312 0.504633 -2.250000 
1.699219 0.499428 -2.250000 
1.703125 0.505259 -2.250000 
1.707031 0.496327 -2.250000 
1.710938 0.496128 -2.250000 
1.714844 0.497323 -2.250000 
1.718750 0.502329 -2.250000 
1.722656 0.501703 -2.250000 
1.726562 0.506254 -2.250000 
1.730469 0.506027 -2.250000 
1.734375 0.505116 -2.250000 
1.738281 0.499001 -2.250000 
1.742188 0.501732 -2.250000 
1.746094 0.501476 -2.250000 
1.750000 0.501589 -2.250000 
1.753906 0.502329 -2.250000 
1.757812 0.507847 -2.250000 
1.761719 0.502329 -2.250000 
1.765625 0.503495 -2.250000 
1.769531 0.496782 -2.250000 
1.773438 0.506482 -2.250000 
1.777344 0.498944 -2.250000 
1.781250 0.501390 -2.250000 
1.785156 0.501419 -2.250000 
1.789062 0.494165 -2.250000 
1.792969 0.501106 -2.250000 
1.796875 0.498404 -2.250000 
1.800781 0.509952 -2.250000 
1.804688 0.505799 -2.250000 
1.808594 0.498631 -2.250000 
1.812500 0.505003 -2.250000 
1.816406 0.501447 -2.250000 
1.820312 0.500821 -2.250000 
1.824219 0.507847 -2.250000 
1.828125 0.493852 -2.250000 
1.832031 0.506624 -2.250000 
1.835938 0.498517 -2.250000 
1.839844 0.506482 -2.250000 
1.843750 0.495872 -2.250000 
1.847656 0.502044 -2.250000 
1.851562 0.505600 -2.250000 
1.855469 0.499484 -2.250000 
1.859375 0.503211 -2.250000 
1.863281 0.502187 -2.250000 
1.867188 0.498574 -2.250000 
1.871094 0.499484 -2.250000 
1.875000 0.506823 -2.250000 
1.878906 0.504974 -2.250000 
1.882812 0.508388 -2.250000 
1.886719 0.499257 -2.250000 
1.890625 0.502386 -2.250000 
1.894531 0.505259 -2.250000 
1.898438 0.503751 -2.250000 
1.902344 0.507989 -2.250000 
1.906250 0.504377 -2.250000 
1.910156 0.504434 -2.250000 
1.914062 0.513138 -2.250000 
1.917969 0.508103 -2.250000 
1.921875 0.502926 -2.250000 
1.925781 0.500196 -2.250000 
1.929688 0.507108 -2.250000 
1.933594 0.503694 -2.250000 
1.937500 0.503637 -2.250000 
1.941406 0.501077 -2.250000 
1.945312 0.502812 -2.250000 
1.949219 0.507392 -2.250000 
1.953125 0.504292 -2.250000 
1.957031 0.494450 -2.250000 
1.960938 0.507989 -2.250000 
1.964844 0.501618 -2.250000 
1.968750 0.506510 -2.250000 
1.972656 0.504519 -2.250000 
1.976562 0.503239 -2.250000 
1.980469 0.495559 -2.250000 
1.984375 0.502300 -2.250000 
1.988281 0.494649 -2.250000 
1.992188 0.505515 -2.250000 
1.996094 0.499200 -2.250000 
